Time X Y Z
0.021 -3.44673151054975 -8.635897230771569 -11.246165982979754
0.02125 -3.460557359916697 -8.649014808350234 -11.242280501239017
0.021500000000000002 -3.4743876851739905 -8.662121522309079 -11.238363588535014
0.021750000000000002 -3.4882224240434647 -8.67521732658839 -11.234415243502825
0.022 -3.502061514244864 -8.688302175153922 -11.230435464966755
0.02225 -3.5159048934962405 -8.701376021997064 -11.226424251940365
0.0225 -3.5297524995143688 -8.71443882113504 -11.222381603626372
0.02275 -3.543604270015125 -8.727490526611158 -11.218307519416623
0.023 -3.5574601427138797 -8.740531092494955 -11.214201998892078
0.02325 -3.5713200553259106 -8.753560472882445 -11.210065041822732
0.0235 -3.585183945566772 -8.766578621896313 -11.205896648167585
0.02375 -3.599051751152719 -8.779585493686103 -11.201696818074623
0.024 -3.612923409801068 -8.792581042428449 -11.1974655518807
0.02425 -3.626798859230621 -8.80556522232725 -11.193202850111595
0.0245 -3.6406780371620395 -8.818537987613912 -11.188908713481839
0.02475 -3.6545608813182406 -8.831499292547514 -11.18458314289479
0.025 -3.668447329424795 -8.844449091415026 -11.180226139442498
0.02525 -3.682337319210309 -8.857387338531527 -11.175837704405653
0.025500000000000002 -3.6962307884068277 -8.870313988240397 -11.171417839253577
0.025750000000000002 -3.710127674750235 -8.88322899491353 -11.16696654564416
0.026000000000000002 -3.7240279159805936 -8.896132312951519 -11.162483825423756
0.02625 -3.737931449842617 -8.909023896783879 -11.1579696806272
0.0265 -3.751838214085983 -8.921903700869256 -11.153424113477659
0.02675 -3.7657481464657665 -8.934771679695611 -11.148847126386663
0.027 -3.779661184742828 -8.947627787780442 -11.144238721954002
0.02725 -3.7935772666841867 -8.960471979670992 -11.139598902967634
0.0275 -3.8074963300633993 -8.973304209944432 -11.134927672403688
0.02775 -3.821418312660982 -8.986124433208078 -11.130225033426349
0.028 -3.8353431522647807 -8.998932604099604 -11.125490989387803
0.02825 -3.8492707866703615 -9.011728677287241 -11.12072554382819
0.0285 -3.863201153681379 -9.024512607469973 -11.115928700475504
0.02875 -3.877134191109999 -9.037284349377744 -11.111100463245569
0.029 -3.8910698367772394 -9.05004385777168 -11.106240836241906
0.02925 -3.9050080285134063 -9.062791087444287 -11.101349823755742
0.029500000000000002 -3.918948704158448 -9.075525993219625 -11.096427430265852
0.029750000000000002 -3.9328918015623406 -9.088248529953557 -11.09147366043854
0.03 -3.94683725858548 -9.10095865253393 -11.086488519127565
0.03025 -3.9607850130990703 -9.113656315880787 -11.081472011374025
0.0305 -3.9747350029855046 -9.126341474946564 -11.076424142406331
0.03075 -3.988687166138736 -9.139014084716294 -11.071344917640076
0.031 -4.002641440464679 -9.151674100207842 -11.06623434267802
0.03125 -4.016597763881577 -9.164321476472056 -11.06109242330993
0.0315 -4.030556074320406 -9.17695616859302 -11.055919165512561
0.03175 -4.044516309725229 -9.189578131688231 -11.050714575449556
0.032 -4.0584784080535865 -9.202187320908825 -11.045478659471357
0.03225 -4.0724423072769085 -9.214783691439756 -11.040211424115123
0.0325 -4.0864079453808335 -9.227367198500009 -11.034912876104622
0.03275 -4.100375260365642 -9.239937797342833 -11.029583022350197
0.033 -4.1143441902466185 -9.252495443255903 -11.024221869948615
0.03325 -4.1283146730544225 -9.265040091561545 -11.018829426183032
0.0335 -4.142286646835475 -9.277571697616949 -11.013405698522863
0.03375 -4.1562600496523325 -9.290090216814356 -11.007950694623679
0.034 -4.17023481958409 -9.302595604581274 -11.002464422327199
0.03425 -4.184210894726702 -9.315087816380675 -10.996946889661087
0.0345 -4.198188213193426 -9.32756680771121 -10.991398104838918
0.03475 -4.2121667131151455 -9.3400325341074 -10.98581807626008
0.035 -4.226146332640782 -9.352484951139862 -10.98020681250963
0.035250000000000004 -4.240127009937656 -9.364924014415475 -10.974564322358285
0.035500000000000004 -4.254108683191848 -9.377349679577637 -10.968890614762243
0.035750000000000004 -4.268091290608613 -9.389761902306411 -10.96318569886307
0.036000000000000004 -4.282074770412699 -9.402160638318781 -10.957449583987703
0.03625 -4.296059060848785 -9.414545843368836 -10.951682279648224
0.0365 -4.310044100181791 -9.426917473247949 -10.945883795541835
0.03675 -4.324029826697306 -9.439275483785028 -10.940054141550728
0.037 -4.338016178701919 -9.451619830846694 -10.934193327741976
0.03725 -4.352003094523619 -9.463950470337476 -10.928301364367428
0.0375 -4.3659905125121465 -9.476267358200031 -10.922378261863592
0.03775 -4.379978371039373 -9.488570450415361 -10.916424030851534
0.038 -4.393966608499673 -9.500859703002973 -10.910438682136792
0.03825 -4.407955163310293 -9.513135072021136 -10.90442222670921
0.0385 -4.421943973911734 -9.525396513567042 -10.898374675742858
0.03875 -4.435932978768085 -9.537643983777038 -10.892296040595932
0.039 -4.449922116367423 -9.549877438826815 -10.886186332810597
0.03925 -4.463911325222179 -9.562096834931609 -10.880045564112914
0.0395 -4.477900543869479 -9.574302128346423 -10.873873746412675
0.03975 -4.49188971087157 -9.586493275366207 -10.867670891803348
0.04 -4.505878764816101 -9.598670232326086 -10.861437012561884
0.04025 -4.519867644316552 -9.610832955601545 -10.85517212114868
0.0405 -4.533856288012605 -9.622981401608639 -10.848876230207342
0.04075 -4.547844634570467 -9.635115526804196 -10.842549352564705
0.041 -4.561832622683262 -9.64723528768602 -10.836191501230578
0.04125 -4.575820191071375 -9.659340640793099 -10.8298026893977
0.0415 -4.589807278482845 -9.6714315427058 -10.8233829304416
0.04175 -4.603793823693708 -9.683507950046076 -10.816932237920431
0.042 -4.617779765508369 -9.695569819477681 -10.810450625574902
0.04225 -4.631765042759936 -9.707617107706339 -10.803938107328069
0.0425 -4.645749594310644 -9.719649771479997 -10.797394697285306
0.04275 -4.659733359052145 -9.73166776758898 -10.790820409734096
0.043000000000000003 -4.673716275905916 -9.74367105286621 -10.784215259143913
0.043250000000000004 -4.687698283823581 -9.755659584187441 -10.777579260166108
0.043500000000000004 -4.701679321787323 -9.767633318471407 -10.770912427633748
0.043750000000000004 -4.715659328810212 -9.779592212680061 -10.764214776561532
0.044 -4.729638243936539 -9.791536223818781 -10.75748632214558
0.04425 -4.743616006242222 -9.803465308936534 -10.750727079763358
0.0445 -4.757592554835143 -9.815379425126117 -10.743937064973498
0.04475 -4.771567828855473 -9.827278529524357 -10.737116293515683
0.045 -4.785541767476088 -9.839162579312282 -10.730264781310485
0.04525 -4.799514309902907 -9.85103153171536 -10.72338254445926
0.0455 -4.813485395375193 -9.86288534400368 -10.716469599243958
0.04575 -4.827454963165992 -9.87472397349216 -10.709525962126994
0.046 -4.8414229525824295 -9.88654737754073 -10.702551649751136
0.04625 -4.855389302966073 -9.89835551355458 -10.695546678939321
0.0465 -4.869353953693305 -9.910148338984325 -10.68851106669452
0.04675 -4.8833168441756625 -9.921925811326203 -10.681444830199561
0.047 -4.897277913860186 -9.933687888122295 -10.674347986817061
0.04725 -4.911237102229782 -9.945434526960724 -10.667220554089164
0.0475 -4.92519434880357 -9.957165685475854 -10.660062549737496
0.04775 -4.9391495931372145 -9.96888132134847 -10.652873991662931
0.048 -4.953102774823309 -9.98058139230604 -10.645654897945498
0.04825 -4.967053833491697 -9.992265856122831 -10.63840528684416
0.0485 -4.981002708809836 -10.003934670620175 -10.631125176796727
0.04875 -4.994949340483151 -10.015587793666654 -10.623814586419675
0.049 -5.008893668255347 -10.027225183178277 -10.61647353450795
0.04925 -5.022835631908806 -10.038846797118719 -10.609102040034877
0.0495 -5.036775171264889 -10.050452593499484 -10.601700122151934
0.04975 -5.050712226184324 -10.06204253038014 -10.594267800188657
0.05 -5.0646467365675125 -10.073616565868491 -10.586805093652409
0.05025 -5.078578642354914 -10.085174658120794 -10.579312022228283
0.0505 -5.09250788352733 -10.09671676534196 -10.571788605778885
0.05075 -5.106434400106312 -10.108242845785728 -10.564234864344206
0.051000000000000004 -5.120358132154488 -10.119752857754909 -10.556650818141433
0.051250000000000004 -5.1342790197758745 -10.13124675960155 -10.549036487564805
0.051500000000000004 -5.148197003116248 -10.142724509727143 -10.541391893185413
0.051750000000000004 -5.16211202236348 -10.154186066582843 -10.533717055751051
0.052000000000000005 -5.176024017747876 -10.165631388669624 -10.526011996186073
0.05225 -5.1899329295425085 -10.177060434538538 -10.518276735591161
0.0525 -5.203838698063567 -10.188473162790864 -10.51051129524321
0.05275 -5.21774126367071 -10.199869532078319 -10.502715696595116
0.053 -5.231640566767361 -10.211249501103278 -10.494889961275621
0.05325 -5.245536547801096 -10.222613028618952 -10.487034111089148
0.0535 -5.259429147263953 -10.233960073429593 -10.479148168015604
0.05375 -5.273318305692759 -10.2452905943907 -10.471232154210213
0.054 -5.287203963669505 -10.256604550409195 -10.463286092003328
0.05425 -5.301086061821643 -10.267901900443649 -10.45531000390028
0.0545 -5.314964540822442 -10.279182603504463 -10.447303912581173
0.05475 -5.328839341391299 -10.29044661865407 -10.439267840900705
0.055 -5.342710404294134 -10.301693905007136 -10.431201811887982
0.05525 -5.35657767034362 -10.31292442173076 -10.423105848746388
0.0555 -5.3704410803996305 -10.324138128044648 -10.414979974853317
0.05575 -5.38430057536948 -10.335334983221358 -10.406824213760043
0.056 -5.398156096208304 -10.346514946586455 -10.398638589191522
0.05625 -5.412007583919389 -10.357677977518714 -10.390423125046212
0.0565 -5.425854979554463 -10.368824035450338 -10.382177845395876
0.05675 -5.439698224214084 -10.379953079867144 -10.373902774485394
0.057 -5.453537259047918 -10.391065070308745 -10.36559793673257
0.05725 -5.4673720252551 -10.402159966368771 -10.357263356727964
0.0575 -5.481202464084538 -10.413237727695059 -10.348899059234684
0.05775 -5.495028516835258 -10.424298313989835 -10.340505069188177
0.058 -5.5088501248567265 -10.43534168500992 -10.33208141169607
0.05825 -5.522667229549181 -10.44636780056694 -10.323628112037962
0.0585 -5.536479772363923 -10.457376620527496 -10.315145195665218
0.058750000000000004 -5.550287694803704 -10.468368104813377 -10.306632688200773
0.059000000000000004 -5.56409093842298 -10.479342213401752 -10.29809061543897
0.059250000000000004 -5.577889444828301 -10.49029890632536 -10.289519003345317
0.059500000000000004 -5.591683155678575 -10.501238143672715 -10.280917878056316
0.059750000000000004 -5.605472012685425 -10.512159885588297 -10.272287265879244
0.06 -5.619255957613512 -10.523064092272737 -10.263627193291974
0.06025 -5.633034932280834 -10.533950723983029 -10.254937686942755
0.0605 -5.646808878559071 -10.544819741032727 -10.24621877365003
0.06075 -5.660577738373879 -10.555671103792104 -10.237470480402202
0.061 -5.674341453705239 -10.566504772688395 -10.228692834357462
0.06125 -5.688099966587739 -10.57732070820595 -10.219885862843544
0.0615 -5.701853219110934 -10.588118870886461 -10.211049593357592
0.06175 -5.715601153419624 -10.598899221329143 -10.202184053565851
0.062 -5.729343711714193 -10.609661720190909 -10.193289271303545
0.06225 -5.743080836250931 -10.62040632818659 -10.184365274574631
0.0625 -5.756812469342318 -10.631133006089126 -10.17541209155158
0.06275 -5.770538553357363 -10.641841714729733 -10.166429750575189
0.063 -5.7842590307219215 -10.652532414998142 -10.157418280154376
0.06325 -5.797973843919012 -10.663205067842728 -10.148377708965915
0.0635 -5.811682935489088 -10.673859634270782 -10.1393080658543
0.06375 -5.825386248030396 -10.684496075348626 -10.130209379831463
0.064 -5.839083724199272 -10.695114352201868 -10.1210816800766
0.06425 -5.852775306710446 -10.705714426015538 -10.111924995935915
0.0645 -5.866460938337357 -10.716296258034337 -10.102739356922463
0.06475 -5.880140561912466 -10.726859809562786 -10.09352479271588
0.065 -5.8938141203275505 -10.73740504196543 -10.084281333162181
0.06525 -5.907481556534041 -10.747931916667037 -10.075009008273542
0.0655 -5.921142813543288 -10.75844039515278 -10.06570784822807
0.06575 -5.9347978344269094 -10.768930438968436 -10.056377883369613
0.066 -5.948446562317081 -10.779402009720574 -10.04701914420749
0.06625 -5.962088940406806 -10.789855069076737 -10.037631661416292
0.0665 -5.975724911950301 -10.80028957876564 -10.028215465835677
0.06675 -5.989354420263228 -10.810705500577363 -10.018770588470105
0.067 -6.002977408723009 -10.82110279636355 -10.009297060488656
0.06725 -6.016593820769167 -10.831481428037579 -9.999794913224754
0.0675 -6.030203599903599 -10.841841357574742 -9.99026417817597
0.06775 -6.043806689690865 -10.852182547012486 -9.980704887003817
0.068 -6.057403033758525 -10.862504958450543 -9.971117071533453
0.06825 -6.070992575797406 -10.87280855405115 -9.961500763753508
0.0685 -6.0845752595619365 -10.883093296039236 -9.951855995815837
0.06875 -6.09815102887039 -10.893359146702608 -9.942182800035278
0.069 -6.111719827605255 -10.903606068392143 -9.932481208889437
0.06925 -6.1252815997134675 -10.913834023521964 -9.92275125501843
0.0695 -6.13883628920674 -10.924042974569648 -9.912992971224693
0.06975 -6.15238384016187 -10.934232884076387 -9.903206390472661
0.07 -6.165924196721009 -10.9444037146472 -9.89339154588864
0.07025 -6.179457303091947 -10.95455542895112 -9.883548470760509
0.07050000000000001 -6.192983103548459 -10.964687989721352 -9.873677198537443
0.07075000000000001 -6.2065015424305425 -10.974801359755489 -9.863777762829784
0.07100000000000001 -6.220012564144743 -10.984895501915705 -9.853850197408702
0.07125000000000001 -6.233516113164433 -10.994970379128919 -9.843894536206001
0.07150000000000001 -6.24701213403012 -11.005025954386976 -9.833910813313867
0.07175000000000001 -6.260500571349696 -11.015062190746875 -9.82389906298462
0.07200000000000001 -6.273981369798776 -11.025079051330895 -9.813859319630492
0.07225 -6.287454474120967 -11.03507649932683 -9.803791617823348
0.0725 -6.3009198291281585 -11.045054497988168 -9.793695992294484
0.07275 -6.314377379700794 -11.055013010634246 -9.783572477934351
0.073 -6.327827070788181 -11.064952000650466 -9.773421109792313
0.07325 -6.34126884740877 -11.07487143148846 -9.76324192307641
0.0735 -6.354702654650436 -11.084771266666298 -9.753034953153108
0.07375 -6.3681284376707845 -11.094651469768632 -9.742800235547033
0.074 -6.381546141697392 -11.104512004446935 -9.732537805940753
0.07425 -6.394955712028135 -11.114352834419641 -9.722247700174496
0.0745 -6.408357094031437 -11.124173923472338 -9.711929954245917
0.07475 -6.421750233146596 -11.13397523545798 -9.701584604309847
0.075 -6.435135074884027 -11.143756734297021 -9.691211686678033
0.07525 -6.4485115648255285 -11.153518383977637 -9.68081123781888
0.0755 -6.4618796486246275 -11.163260148555898 -9.670383294357205
0.07575 -6.4752392720068 -11.17298199215595 -9.659927893073993
0.076 -6.488590380769776 -11.182683878970192 -9.649445070906122
0.07625 -6.501932920783808 -11.192365773259455 -9.638934864946098
0.0765 -6.515266837991977 -11.2020276393532 -9.628397312441818
0.07675 -6.528592078410385 -11.211669441649695 -9.617832450796325
0.077 -6.54190858812856 -11.221291144616188 -9.60724031756751
0.07725 -6.555216313309631 -11.230892712789089 -9.596620950467882
0.0775 -6.568515200190622 -11.240474110774151 -9.585974387364278
0.07775 -6.581805195082756 -11.250035303246666 -9.575300666277643
0.078 -6.595086244371707 -11.259576254951615 -9.564599825382732
0.07825 -6.608358294517878 -11.26909693070389 -9.553871903007877
0.0785 -6.621621292056658 -11.278597295388437 -9.543116937634684
0.07875 -6.634875183598717 -11.28807731396045 -9.532334967897807
0.079 -6.648119915830272 -11.29753695144554 -9.521526032584651
0.07925 -6.661355435513331 -11.306976172939944 -9.510690170635144
0.0795 -6.674581689485983 -11.316394943610664 -9.499827421141427
0.07975 -6.6877986246626815 -11.325793228695684 -9.488937823347623
0.08 -6.701006188034497 -11.335170993504104 -9.478021416649536
0.08025 -6.714204326669334 -11.344528203416367 -9.467078240594418
0.0805 -6.727392987712301 -11.3538648238844 -9.456108334880668
0.08075 -6.740572118385899 -11.363180820431817 -9.445111739357575
0.081 -6.753741665990296 -11.372476158654056 -9.434088494025033
0.08125 -6.766901577903606 -11.381750804218632 -9.423038639033315
0.0815 -6.780051801582162 -11.391004722865222 -9.411962214682731
0.08175 -6.793192284560749 -11.400237880405907 -9.400859261423403
0.082 -6.806322974452867 -11.409450242725322 -9.389729819854974
0.08225 -6.81944381895105 -11.418641775780838 -9.378573930726358
0.0825 -6.832554765827032 -11.427812445602742 -9.367391634935395
0.08275 -6.845655762932101 -11.436962218294397 -9.356182973528666
0.083 -6.858746758197277 -11.446091060032424 -9.34494798770115
0.08325 -6.871827699633623 -11.455198937066907 -9.33368671879597
0.0835 -6.884898535332499 -11.46428581572151 -9.322399208304114
0.08375 -6.897959213465779 -11.4733516623937 -9.311085497864159
0.084 -6.911009682286153 -11.482396443554892 -9.299745629261958
0.08425 -6.924049890127351 -11.491420125750654 -9.288379644430426
0.0845 -6.937079785404422 -11.500422675600838 -9.276987585449199
0.08475 -6.950099316613965 -11.5094040597998 -9.26556949454436
0.085 -6.9631084323343995 -11.51836424511652 -9.254125414088183
0.08525 -6.976107081226202 -11.52730319839483 -9.242655386598825
0.0855 -6.989095212032167 -11.536220886553549 -9.231159454740059
0.08575 -7.002072773577664 -11.545117276586666 -9.219637661320967
0.08600000000000001 -7.015039714770886 -11.553992335563516 -9.20809004929567
0.08625000000000001 -7.02799598460307 -11.562846030628954 -9.196516661763052
0.08650000000000001 -7.04094153214879 -11.571678329003504 -9.184917541966437
0.08675000000000001 -7.0538763065661705 -11.580489197983564 -9.17329273329334
0.08700000000000001 -7.0668002570971495 -11.589278604941548 -9.161642279275156
0.08725000000000001 -7.079713333067746 -11.598046517326079 -9.149966223586876
0.08750000000000001 -7.092615483888245 -11.606792902662121 -9.138264610046793
0.08775000000000001 -7.105506659053504 -11.615517728551218 -9.126537482616225
0.088 -7.1183868081431605 -11.624220962671584 -9.114784885399194
0.08825 -7.131255880821877 -11.632902572778335 -9.103006862642175
0.0885 -7.144113826839644 -11.6415625267036 -9.09120345873377
0.08875 -7.156960596031906 -11.650200792356774 -9.079374718204445
0.089 -7.169796138319921 -11.658817337724582 -9.067520685726189
0.08925 -7.182620403710905 -11.66741213087133 -9.055641406112251
0.0895 -7.195433342298345 -11.675985139939037 -9.043736924316873
0.08975 -7.20823490426221 -11.684536333147598 -9.031807285434926
0.09 -7.22102503986917 -11.693065678794976 -9.019852534701664
0.09025 -7.233803699472871 -11.701573145257342 -9.007872717492408
0.0905 -7.246570833514128 -11.710058700989265 -8.995867879322264
0.09075 -7.25932639252121 -11.718522314523852 -8.983838065845788
0.091 -7.272070327110015 -11.726963954472941 -8.971783322856727
0.09125 -7.284802587984401 -11.735383589527256 -8.959703696287711
0.0915 -7.2975231259362765 -11.74378118845657 -8.947599232209917
0.09175 -7.310231891845994 -11.752156720109848 -8.93546997683281
0.092 -7.3229288366824425 -11.760510153415467 -8.92331597650382
0.09225 -7.335613911503382 -11.768841457381338 -8.911137277708061
0.0925 -7.348287067455598 -11.777150601095075 -8.898933927067972
0.09275 -7.3609482557752095 -11.785437553724162 -8.886705971343096
0.093 -7.3735974277877965 -11.79370228451613 -8.8744534574297
0.09325 -7.386234534908747 -11.801944762798689 -8.86217643236052
0.0935 -7.398859528643374 -11.81016495797994 -8.849874943304421
0.09375 -7.411472360587227 -11.818362839548481 -8.837549037566124
0.094 -7.424072982426272 -11.826538377073604 -8.825198762585849
0.09425 -7.436661345937116 -11.834691540205464 -8.812824165939071
0.0945 -7.449237402987249 -11.842822298675214 -8.800425295336174
0.09475 -7.461801105535304 -11.85093062229516 -8.788002198622117
0.095 -7.474352405631173 -11.85901648095897 -8.775554923776195
0.09525 -7.486891255416348 -11.8670798446418 -8.76308351891166
0.0955 -7.4994176071240535 -11.87512068340044 -8.750588032275454
0.09575 -7.511931413079548 -11.883138967373505 -8.738068512247873
0.096 -7.524432625700247 -11.891134666781593 -8.725525007342263
0.09625 -7.536921197496053 -11.899107751927414 -8.712957566204729
0.0965 -7.549397081069472 -11.907058193195976 -8.700366237613755
0.09675 -7.56186022911589 -11.91498596105474 -8.687751070479987
0.097 -7.57431059442379 -11.92289102605377 -8.675112113845831
0.09725 -7.586748129874934 -11.930773358825903 -8.662449416885195
0.0975 -7.599172788444628 -11.938632930086893 -8.649763028903138
0.09775 -7.61158452320189 -11.946469710635565 -8.637052999335568
0.098 -7.6239832873096764 -11.954283671354016 -8.624319377748954
0.09825 -7.636369034025114 -11.96207478320769 -8.611562213839928
0.0985 -7.648741716699686 -11.969843017245623 -8.598781557435075
0.09875 -7.661101288779474 -11.977588344600528 -8.585977458490511
0.099 -7.673447703805346 -11.98531073648899 -8.57314996709163
0.09925 -7.685780915413184 -11.993010164211622 -8.560299133452778
0.0995 -7.698100877334064 -12.000686599153191 -8.54742500791689
0.09975 -7.71040754339449 -12.008340012782803 -8.534527640955227
0.1 -7.722700867516602 -12.015970376654057 -8.521607083167007
0.10025 -7.73498080371838 -12.023577662405152 -8.508663385279116
0.1005 -7.747247306113838 -12.031161841759104 -8.495696598145743
0.10075 -7.759500328913241 -12.038722886523857 -8.482706772748127
0.101 -7.7717398264233015 -12.046260768592454 -8.469693960194155
0.10125 -7.783965753047398 -12.053775459943203 -8.456658211718093
0.1015 -7.796178063285791 -12.061266932639779 -8.443599578680235
0.10175000000000001 -7.808376711735759 -12.068735158831426 -8.430518112566586
0.10200000000000001 -7.820561653091888 -12.076180110753093 -8.417413864988527
0.10225000000000001 -7.832732842146202 -12.083601760725564 -8.4042868876825
0.10250000000000001 -7.844890233788406 -12.09100008115566 -8.391137232509692
0.10275000000000001 -7.85703378300609 -12.098375044536315 -8.377964951455658
0.10300000000000001 -7.869163444884857 -12.10572662344681 -8.36477009663005
0.10325000000000001 -7.881279174608638 -12.113054790552852 -8.35155272026627
0.10350000000000001 -7.893380927459766 -12.120359518606762 -8.338312874721126
0.10375000000000001 -7.905468658819261 -12.12764078044761 -8.325050612474492
0.10400000000000001 -7.9175423241670115 -12.134898549001381 -8.311765986129036
0.10425 -7.9296018790819245 -12.142132797281086 -8.298459048409825
0.1045 -7.941647279242158 -12.14934349838694 -8.285129852164005
0.10475 -7.953678480425312 -12.156530625506532 -8.271778450360518
0.105 -7.965695438508597 -12.163694151914903 -8.25840489608972
0.10525 -7.977698109469062 -12.170834050974758 -8.245009242563052
0.1055 -7.989686449383761 -12.177950296136565 -8.231591543112717
0.10575 -8.001660414429944 -12.185042860938752 -8.218151851191369
0.106 -8.01361996088526 -12.192111719007801 -8.204690220371711
0.10625 -8.025565045127928 -12.199156844058436 -8.191206704346262
0.1065 -8.037495623636925 -12.206178209893736 -8.177701356926903
0.10675 -8.04941165299223 -12.213175790405279 -8.164174232044642
